Plant.Id,State,Fuel.Simplified,Net.Gen,Lat,Lon,FuelType,Plant.Name
892,IL,Coal,1542905,41.3,-89.32,SUB,Hennepin Power Station
898,IL,Coal,2219934,38.86,-90.13,SUB,Wood River
902,CA,Geothermal,17272,38.83,-122.77,GEO,Bottle Rock Power
903,IL,Hydro,5177,42.45,-89.08,WAT,Rockton
905,CA,Hydro,23880,34.82,-118.69,WAT,Alamo
913,IL,Natural Gas,20130,38.66,-90.18,NG,Venice
917,WA,Hydro,38729,46.98,-119.26,WAT,Quincy Chute
925,UT,Hydro,2800,39.21,-111.33,WAT,Hydro Plant No 3
944,IL,Wind,8048,41.45,-90.15,WND,Geneseo
956,FL,Hydro,15592,30.39,-84.65,WAT,C H Corn Hydroelectric Facility
963,IL,Coal,1928626,39.75,-89.6,BIT,Dallman
972,IL,Natural Gas,2059,42.12,-87.73,NG,Winnetka
976,IL,Coal,1800859,37.62,-88.95,BIT,Marion
983,IN,Coal,5225154,38.74,-85.42,SUB,Clifty Creek
986,IN,Hydro,11303,41.69,-85.97,WAT,Elkhart
987,ID,Hydro,1929,42.6,-111.71,WAT,Last Chance
988,IN,Coal,1059578,39.08,-84.86,SUB,Tanners Creek
989,IN,Hydro,27605,41.67,-86.13,WAT,Twin Branch
990,IN,Coal,3290298,39.71,-86.2,BIT,Harding Street
992,IN,Coal,7784,39.76,-86.17,BIT,CC Perry K
994,IN,Coal,8966853,38.53,-87.25,BIT,AES Petersburg
995,IN,Coal,1441913,41.65,-87.12,BIT,Bailly
997,IN,Coal,1650340,41.72,-86.91,SUB,Michigan City
999,IN,Hydro,18521,40.66,-86.75,WAT,Oakdale
1001,IN,Coal,4992867,39.92,-87.42,BIT,Cayuga
1005,IN,Hydro,303076,38.78,-84.96,WAT,Markland
1007,IN,Natural Gas,795332,40.1,-85.97,NG,Noblesville
1008,IN,Coal,508325,38.26,-85.84,BIT,R Gallagher
1010,IN,Coal,2093626,39.53,-87.42,BIT,Wabash River
1011,IN,Natural Gas,10228,34.13,-118.15,NG,Broadway (IN)
1012,IN,Coal,1408704,37.91,-87.33,BIT,F B Culley
1016,NC,Natural Gas,21918,35.1,-78.83,NG,Butler-Warner Generation Plant
1020,UT,Hydro,1369,39.26,-111.62,WAT,Manti Lower
1032,IN,Coal,121390,40.76,-86.36,BIT,Logansport
1040,IN,Coal,53291,39.8,-84.9,BIT,Whitewater Valley
1043,IN,Coal,85018,38.52,-87.27,BIT,Frank E Ratts
1047,IA,Coal,860420,43.34,-91.17,SUB,Lansing
1048,IA,Coal,279515,41.81,-90.23,SUB,Milton L Kapp
1060,IA,Nuclear,5243446,42.1,-91.78,NUC,Duane Arnold Energy Center
1067,IA,Hydro,6390,42.07,-90.7,WAT,Iowa Hydro LLC
1068,IA,Oil,2157,42.05,-92.86,DFO,Marshalltown
1073,IA,Coal,308279,41.94,-91.64,SUB,Prairie Creek
1082,IA,Coal,9586255,41.18,-95.84,SUB,Walter Scott Jr Energy Center
1091,IA,Coal,2526066,42.3,-96.36,SUB,George Neal North
1109,IA,Hydro,946037,40.4,-91.37,WAT,Keokuk
1122,IA,Coal,250729,42.03,-93.61,SUB,Ames Electric Services Power Plant
1131,IA,Coal,2200,42.53,-92.44,BIT,Streeter Station
1167,IA,Coal,871537,41.39,-91.06,SUB,Muscatine Plant #1
1173,IA,Hydro,7718,41.02,-92.41,WAT,Ottumwa City of
1206,IA,Natural Gas,6438,41.11,-94.35,NG,Summit Lake
1217,IA,Natural Gas,3169,43.16,-95.26,NG,Earl F Wisdom
1230,KS,Natural Gas,927,37.16,-100.76,NG,Cimarron River
1233,KS,Natural Gas,67228,37.73,-99.95,NG,Fort Dodge
1239,KS,Natural Gas,108445,37.07,-94.7,NG,Riverton
1240,KS,Natural Gas,283678,37.79,-97.52,NG,Gordon Evans Energy Center
1241,KS,Coal,6981232,38.35,-94.65,SUB,La Cygne
1242,KS,Natural Gas,35273,37.6,-97.41,NG,Murray Gill
1248,KS,Natural Gas,30538,38.09,-97.87,NG,Hutchinson Energy Center
1250,KS,Coal,2382764,39.01,-95.27,SUB,Lawrence Energy Center
1252,KS,Coal,1014583,39.05,-95.57,SUB,Tecumseh Energy Center
1266,KS,Coal,131,40.74,-91.12,SUB,Burlington (KS)
1268,KS,Natural Gas,17326,37.7,-95.46,NG,Chanute 2
1271,KS,Natural Gas,19909,37.04,-95.61,NG,Coffeyville
1295,KS,Coal,316628,39.15,-94.64,SUB,Quindaro
1305,KS,Natural Gas,14914,38.36,-97.68,NG,McPherson 2
1317,KS,Natural Gas,986,37.64,-98.74,NG,Pratt
1336,KS,Natural Gas,100452,37.97,-100.9,NG,Garden City
1353,KY,Coal,3132143,38.17,-82.62,BIT,Big Sandy
1354,KY,Hydro,97943,37.79,-84.7,WAT,Dix Dam
1355,KY,Coal,2829626,37.79,-84.71,BIT,E W Brown
1356,KY,Coal,11367897,38.75,-85.04,BIT,Ghent
1357,KY,Coal,656724,37.36,-87.12,BIT,Green River
1358,KY,Natural Gas,2209,38.08,-84.52,NG,Haefling
1359,KY,Hydro,8535,37.83,-84.72,WAT,Mother Ann Lee
1363,KY,Coal,3322277,38.18,-85.89,BIT,Cane Run
1365,KY,Hydro,273775,38.28,-85.78,WAT,Ohio Falls
1366,KY,Natural Gas,180621,38.22,-85.84,NG,Paddys Run
1368,KY,Natural Gas,1058,38.28,-85.7,NG,Zorn
1371,KY,Hydro,544038,37.02,-88.22,WAT,Barkley
1374,KY,Coal,2300189,37.79,-87.06,BIT,Elmer Smith
1377,KY,Hydro,1265179,37.01,-88.27,WAT,Kentucky Dam
1378,KY,Coal,12008149,37.26,-86.98,BIT,Paradise
1380,KY,Hydro,1126904,36.87,-85.15,WAT,Wolf Creek
1382,KY,Coal,1488285,37.65,-87.5,BIT,HMP&L Station Two Henderson
1383,KY,Coal,881,37.65,-87.5,BIT,Robert A Reid
1385,KY,Coal,48508,37.88,-84.26,BIT,Dale
1391,LA,Natural Gas,2868294,30.49,-91.19,NG,Louisiana 1
1393,LA,Coal,4035700,30.28,-93.29,SUB,R S Nelson
1394,LA,Natural Gas,280355,30.27,-91.12,NG,Willow Glen
1396,LA,Natural Gas,3045812,30.84,-92.26,NG,Coughlin Power Station
1400,LA,Natural Gas,92085,29.82,-91.54,NG,Teche
1401,LA,Natural Gas,6809,29.36,-89.54,NG,Buras
1402,LA,Natural Gas,1765874,30.01,-90.46,NG,Little Gypsy
1403,LA,Natural Gas,8828457,29.95,-90.15,NG,Nine Mile Point
1409,LA,Natural Gas,1741896,30.01,-89.94,NG,Michoud
1416,LA,Natural Gas,27400,32.52,-93.76,NG,Arsenal Hill
1417,LA,Natural Gas,49841,32.7,-93.96,NG,Lieberman
1439,LA,Natural Gas,42698,29.58,-90.72,NG,Houma
1447,LA,Natural Gas,184,32.6,-93.29,NG,Minden
1449,LA,Natural Gas,3032,29.69,-91.19,NG,Morgan City
1455,LA,Natural Gas,378,30.27,-91.26,NG,Plaquemine
1464,LA,Natural Gas,52753,30.67,-91.36,NG,Big Cajun 1
1469,ME,Hydro,26572,44.54,-68.43,WAT,Ellsworth Hydro Station
1475,ME,Hydro,47405,44.94,-68.65,WAT,Milford Hydro Station
1478,ME,Hydro,11988,44.91,-68.68,WAT,Stillwater Hydro Station
1480,ME,Hydro,14652,44.14,-70.2,WAT,Androscoggin 3
1481,ME,Hydro,4973,43.61,-70.55,WAT,Bar Mills
1482,ME,Hydro,38064,43.69,-70.61,WAT,Bonny Eagle
1488,ME,Hydro,39690,44.13,-70.2,WAT,Deer Rips
1491,ME,Hydro,130206,44.15,-70.21,WAT,Gulf Island
1493,ME,Hydro,42501,43.85,-70.8,WAT,Hiram
1497,ME,Hydro,8861,44.55,-69.71,WAT,Messalonskee 2 (Oakland)
1498,ME,Hydro,4979,44.57,-69.68,WAT,Messalonskee 3
1500,ME,Hydro,4818,44.53,-69.65,WAT,Messalonskee 5
1501,ME,Hydro,8273,43.8,-70.45,WAT,North Gorham
1504,ME,Hydro,55096,44.63,-69.58,WAT,Shawmut
1505,ME,Hydro,96127,43.57,-70.56,WAT,Skelton
1507,ME,Oil,485689,43.75,-70.16,RFO,William F Wyman
1508,ME,Hydro,23040,43.67,-70.6,WAT,West Buxton
1511,ME,Hydro,369298,45.07,-69.91,WAT,Wyman Hydro
1513,ME,Hydro,4780,46.85,-68.0,WAT,Caribou Generation Station
1516,ME,Hydro,626,46.56,-68.33,WAT,Squa Pan Hydro Station
1552,MD,Coal,403187,39.32,-76.37,SUB,"CP Crane Power, LLC"
1553,MD,Natural Gas,20493,39.27,-76.6,NG,Gould Street
1554,MD,Coal,1458491,39.18,-76.53,BIT,Herbert A Wagner
1555,MD,Natural Gas,22747,39.42,-76.51,NG,Notch Cliff
1556,MD,Natural Gas,430179,39.44,-76.22,NG,Perryman
1557,MD,Oil,3921,39.3,-76.56,DFO,Philadelphia
1560,MD,Natural Gas,22580,39.27,-76.62,NG,Westport
1564,MD,Oil,11832,38.49,-75.82,RFO,Vienna Operations
1567,MD,Hydro,25702,39.52,-79.41,WAT,Deep Creek
1571,MD,Natural Gas,2104245,38.54,-76.69,NG,Chalk Point LLC
1572,MD,Coal,867959,39.21,-77.46,BIT,Dickerson
1573,MD,Coal,4244594,38.36,-76.98,BIT,Morgantown Generating Plant
1574,MD,Hydro,1597488,39.66,-76.18,WAT,Conowingo
1588,MA,Natural Gas,2945087,42.39,-71.07,NG,Mystic Generating Station
1590,MA,Nuclear,4994806,41.94,-70.58,NUC,Pilgrim Nuclear Power Station
1592,MA,Oil,2223,42.14,-71.45,DFO,Exelon Medway LLC
1595,MA,Natural Gas,1523638,42.36,-71.08,NG,Kendall Square Station
1599,MA,Oil,261621,41.77,-70.51,RFO,Canal
1603,MA,Hydro,14939,42.21,-72.6,WAT,Boatlock
1604,MA,Hydro,6814,42.19,-72.61,WAT,Chemical
1605,MA,Hydro,103787,42.21,-72.6,WAT,Hadley Falls
1619,MA,Coal,2485516,41.71,-71.19,BIT,Brayton Point
1620,MA,Hydro,40255,42.69,-72.96,WAT,Deerfield 5
1629,MA,Hydro,280034,42.59,-72.58,WAT,Cabot
1630,MA,Hydro,18696,42.12,-72.86,WAT,Cobble Mountain
1631,MA,Oil,182,42.44,-73.21,JF,Doreen
1634,MA,Hydro,2307,42.59,-72.73,WAT,Gardners Falls
1637,MA,Hydro,8637,42.16,-72.49,WAT,Putts Bridge
1638,MA,Hydro,6624,42.18,-72.41,WAT,Redbridge
1642,MA,Natural Gas,41237,42.1,-72.6,NG,Essential Power Massachusetts LLC
1660,MA,Natural Gas,40360,42.24,-70.97,NG,Potter Station 2
1678,MA,Natural Gas,10578,42.54,-70.93,NG,Waters River
1682,MA,Natural Gas,168175,41.87,-71.11,NG,Cleary Flood
1693,MI,Hydro,28055,44.56,-83.8,WAT,Alcona
1694,MI,Hydro,13521,42.56,-85.95,WAT,Allegan Dam
1695,MI,Coal,1825199,43.26,-86.24,SUB,B C Cobb
1698,MI,Hydro,60057,44.26,-85.94,WAT,C W Tippy
1700,MI,Hydro,26976,44.47,-83.57,WAT,Cooke
1701,MI,Hydro,37502,43.44,-85.66,WAT,Croton
1702,MI,Coal,1991001,43.64,-83.84,SUB,Dan E Karn
1704,MI,Hydro,24146,44.46,-83.68,WAT,Five Channels
1705,MI,Hydro,29492,44.44,-83.44,WAT,Foote
1707,MI,Hydro,94948,43.49,-85.63,WAT,Hardy
1708,MI,Hydro,47846,44.36,-85.82,WAT,Hodenpyl
1710,MI,Coal,8750020,42.91,-86.2,SUB,J H Campbell
1712,MI,Hydro,17807,44.46,-83.72,WAT,Loud
1714,MI,Hydro,15618,44.66,-84.13,WAT,Mio
1715,MI,Nuclear,6318520,42.32,-86.31,NUC,Palisades
1716,MI,Hydro,20820,43.61,-85.48,WAT,Rogers
1720,MI,Coal,1933533,43.64,-83.84,SUB,J C Weadock
1722,MI,Hydro,10362,42.95,-84.9,WAT,Webber
1723,MI,Coal,1769518,41.79,-83.45,SUB,J R Whiting
1728,MI,Natural Gas,9242,42.29,-83.1,NG,Delray
1729,MI,Nuclear,7331529,41.96,-83.26,NUC,Fermi
1740,MI,Coal,1806151,42.27,-83.11,SUB,River Rouge
1743,MI,Coal,5446501,42.76,-82.47,SUB,St Clair
1745,MI,Coal,2341925,42.12,-83.18,SUB,Trenton Channel
1751,MI,Hydro,200279,46.52,-84.37,WAT,Edison Sault
1753,MI,Hydro,29956,41.94,-86.33,WAT,Berrien Springs
1756,WI,Hydro,10765,46.54,-90.37,WAT,Saxon Falls
1757,MI,Hydro,9518,46.56,-90.42,WAT,Superior Falls
1760,MI,Hydro,4604,41.84,-85.67,WAT,Constantine
1761,MI,Hydro,5434,41.81,-85.75,WAT,Mottville
1769,MI,Coal,1738999,46.58,-87.4,SUB,Presque Isle
1771,MI,Coal,6211,45.77,-87.06,BIT,Escanaba
1772,MI,Biomass,117788,46.76,-88.46,WDS,John H Warden
1773,MI,Hydro,6663,46.73,-88.66,WAT,Prickett
1775,WI,Hydro,17615,45.95,-88.22,WAT,Brule
1776,MI,Hydro,33496,45.51,-87.8,WAT,Chalk Hill
1777,MI,Hydro,8568,46.13,-88.23,WAT,Hemlock Falls
1778,MI,Hydro,29081,45.81,-88.13,WAT,Kingsford
1780,MI,Hydro,28687,45.96,-88.2,WAT,Michigamme Falls
1781,MI,Hydro,50189,45.99,-88.21,WAT,Peavy Falls
1784,MI,Hydro,33451,42.59,-114.36,WAT,Twin Falls (MI)
1785,MI,Hydro,6234,46.16,-88.24,WAT,Way Dam
1786,MI,Hydro,37770,45.48,-87.8,WAT,White Rapids
1787,MI,Hydro,36530,45.35,-87.65,WAT,Grand Rapids
1821,MI,Hydro,5192,46.11,-88.33,WAT,Crystal Falls
1825,MI,Coal,205407,43.07,-86.24,BIT,J B Sims
1830,MI,Coal,87185,42.8,-86.11,BIT,James De Young
1831,MI,Coal,500876,42.72,-84.56,SUB,Eckert Station
1832,MI,Coal,869762,42.69,-84.66,SUB,Erickson Station
1842,MI,Hydro,10708,46.57,-87.41,WAT,James R Smith
1843,MI,Coal,252512,46.53,-87.39,SUB,Shiras
1848,MI,Hydro,28313,45.79,-87.91,WAT,Norway (MI)
1852,MI,Hydro,727,43.4,-84.6,WAT,St Louis
1856,MI,Hydro,7633,41.97,-85.54,WAT,Hydro Plant
1865,MI,Hydro,158943,46.51,-84.35,WAT,Saint Marys Falls
1866,MI,Natural Gas,32461,42.21,-83.15,NG,Wyandotte
1871,MI,Hydro,6373,45.39,-84.33,WAT,Kleber
1873,MI,Oil,130,45.36,-84.29,DFO,Tower
1877,MI,Natural Gas,7912,43.84,-85.43,NG,George Johnson
1880,MI,Natural Gas,516,42.73,-85.86,NG,Claude Vandyke
1881,MI,Natural Gas,909,43.4,-84.91,NG,Vestaburg
1888,MN,Natural Gas,19924,43.67,-94.71,NG,Fox Lake
1891,MN,Coal,88587,47.53,-92.16,SUB,Syl Laskin
1892,MN,Hydro,85856,45.86,-94.36,WAT,Blanchard
1893,MN,Coal,6959580,47.26,-93.65,SUB,Clay Boswell
1895,MN,Hydro,10552,46.73,-92.45,WAT,Knife Falls
1897,MN,Coal,921,46.74,-92.15,BIT,M L Hibbard
1898,MN,Hydro,9496,46.32,-94.48,WAT,Pillager
1899,MN,Hydro,7776,46.71,-92.42,WAT,Scanlon
1900,MN,Hydro,10981,46.31,-94.38,WAT,Sylvan
1901,MN,Hydro,199037,46.66,-92.33,WAT,Thomson
1902,MN,Hydro,19804,47.93,-91.76,WAT,Winton
1904,MN,Coal,1252882,44.81,-93.25,SUB,Black Dog
1911,MN,Hydro,80870,44.98,-93.25,WAT,Hennepin Island
1912,MN,Natural Gas,1938829,44.93,-93.11,NG,High Bridge
1913,MN,Natural Gas,5879,44.78,-93.04,NG,Inver Hills
1915,MN,Coal,3030017,45.03,-92.78,SUB,Allen S King
1925,MN,Nuclear,7374711,44.62,-92.63,NUC,Prairie Island
1926,MN,Waste,117806,44.57,-92.52,MSW,Red Wing
1934,MN,Waste,110128,44.2,-94.0,MSW,Wilmarth
1943,MN,Coal,301103,46.29,-96.04,SUB,Hoot Lake
1977,MN,Hydro,2779,44.81,-95.53,WAT,Granite Falls
1979,MN,Coal,141665,47.43,-92.94,SUB,Hibbing
1980,MN,Natural Gas,12855,44.9,-94.37,NG,Hutchinson Plant #1
1998,MN,Wind,3596,43.94,-94.93,WND,Mountain Lake
2001,MN,Natural Gas,3509,44.32,-94.46,NG,New Ulm
2003,MN,Natural Gas,429,44.08,-93.23,NG,Owatonna
2007,MN,Hydro,12706,44.21,-92.48,WAT,Rochester Hydro
2014,MN,Hydro,2884,48.11,-96.18,WAT,Thief River Falls
2018,MN,Coal,118090,47.52,-92.54,SUB,Virginia
2022,MN,Coal,29871,45.12,-95.05,SUB,Willmar
2038,MN,Natural Gas,33011,45.6,-93.21,NG,Cambridge CT
2039,MN,Natural Gas,164026,45.3,-93.56,NG,Elk River
2042,MN,Oil,131,45.23,-94.01,DFO,Maple Lake
2047,MS,Natural Gas,1081312,30.34,-88.49,NG,Chevron Oil
2048,MS,Natural Gas,13194,32.29,-88.75,NG,Sweatt
2049,MS,Coal,1655820,30.44,-89.03,BIT,Jack Watson
2050,MS,Natural Gas,88292,32.28,-90.93,NG,Baxter Wilson
2053,MS,Natural Gas,11615,32.36,-90.21,NG,Rex Brown
2062,MS,Natural Gas,14121,33.52,-90.21,NG,Henderson
2067,MS,Natural Gas,127,32.85,-90.42,NG,Yazoo
2070,MS,Natural Gas,1532576,31.53,-89.3,NG,Moselle
2076,MO,Coal,1079075,37.36,-94.59,SUB,Asbury
2079,MO,Coal,3570743,39.13,-94.48,SUB,Hawthorn
2080,MO,Coal,1420064,38.31,-93.93,SUB,Montrose
2092,MO,Natural Gas,13309,38.79,-94.28,NG,Ralph Green
2094,MO,Coal,2037047,39.18,-94.18,SUB,Sibley
2099,MO,Hydro,1028,37.94,-92.85,WAT,Niangua
2103,MO,Coal,16042082,38.56,-90.84,SUB,Labadie
2104,MO,Coal,2124804,38.4,-90.34,SUB,Meramec
2107,MO,Coal,4495381,38.92,-90.29,SUB,Sioux
2122,MO,Natural Gas,319,39.78,-93.56,NG,Chillicothe
2124,MO,Hydro,72297,37.69,-93.77,WAT,Stockton Hydro
2131,MO,Natural Gas,674,39.07,-93.71,NG,Higginsville
2132,MO,Coal,96737,39.09,-94.33,BIT,Blue Valley
2135,MO,Natural Gas,4615,39.11,-94.38,NG,Station H
2161,MO,Coal,240087,37.11,-93.26,SUB,James River Power Station
2166,MO,Hydro,682777,36.6,-93.31,WAT,Table Rock
2167,MO,Coal,6594729,36.51,-89.56,SUB,New Madrid
2168,MO,Coal,7672769,39.55,-92.64,SUB,Thomas Hill
2171,MO,Coal,15749,39.23,-94.31,BIT,Missouri City
2176,MT,Natural Gas,1212,47.05,-104.74,NG,Glendive GT
2177,MT,Natural Gas,442,46.41,-105.8,NG,Miles City GT
2181,MT,Hydro,127279,47.52,-111.26,WAT,Black Eagle
2182,MT,Hydro,260568,47.54,-111.19,WAT,Cochrane
2185,MT,Hydro,122257,46.77,-111.89,WAT,Hauser
2186,MT,Hydro,258627,46.99,-112.0,WAT,Holter
2187,MT,Coal,152812,45.78,-108.48,SUB,J E Corette Plant
2188,MT,Hydro,1073292,47.68,-114.23,WAT,Kerr
2191,MT,Hydro,247097,47.58,-111.06,WAT,Morony
2192,MT,Hydro,57481,45.23,-109.76,WAT,Mystic
2193,MT,Hydro,347742,47.53,-111.2,WAT,Rainbow (MT)
2194,MT,Hydro,447914,47.57,-111.12,WAT,Ryan
2195,MT,Hydro,522509,47.59,-115.36,WAT,Thompson Falls
2199,MT,Hydro,1635111,47.96,-115.73,WAT,Noxon Rapids
2203,MT,Hydro,1000298,48.34,-114.01,WAT,Hungry Horse
2204,MT,Hydro,744118,45.31,-107.96,WAT,Yellowtail
2226,NE,Natural Gas,4124,40.69,-99.7,NG,Canaday
2227,NE,Hydro,139024,40.96,-100.4,WAT,Jeffrey
2228,NE,Hydro,114631,40.69,-99.82,WAT,Johnson 1
2229,NE,Hydro,145596,40.68,-99.74,WAT,Johnson 2
2240,NE,Coal,429333,41.43,-96.46,SUB,Lon Wright
2250,NE,Natural Gas,740,40.81,-96.71,NG,J Street
2260,NE,Hydro,135492,41.46,-97.33,WAT,Columbus
2265,NE,Natural Gas,3403,40.56,-96.78,NG,Hallam
2273,NE,Coal,29412,41.89,-83.35,SUB,Monroe (NE)
2274,NE,Hydro,124655,41.09,-100.76,WAT,North Platte
2277,NE,Coal,969633,40.56,-96.78,SUB,Sheldon
2291,NE,Coal,3095082,41.33,-95.94,SUB,North Omaha
2292,NE,Natural Gas,32803,41.17,-95.97,NG,Sarpy County
2303,NE,Hydro,215,41.68,-98.37,WAT,Spalding
2324,NV,Coal,397539,36.66,-114.63,BIT,Reid Gardner
2330,NV,Natural Gas,308121,39.13,-119.13,NG,Fort Churchill
2336,NV,Natural Gas,3345468,39.56,-119.53,NG,Tracy
2349,NH,Hydro,343511,44.33,-72.0,WAT,Comerford
2351,NH,Hydro,268199,44.34,-71.87,WAT,S C Moore
2353,VT,Hydro,138953,43.67,-72.3,WAT,Wilder
2354,NH,Hydro,80974,43.0,-71.47,WAT,Amoskeag
2355,NH,Hydro,37796,43.6,-71.72,WAT,Ayers Island
2356,NH,Hydro,24693,43.45,-71.66,WAT,Eastman Falls
2357,NH,Hydro,37495,43.17,-71.51,WAT,Garvins Falls
2358,NH,Hydro,10359,44.41,-71.2,WAT,Gorham
2359,NH,Hydro,7157,43.1,-71.47,WAT,Hooksett
2360,NH,Hydro,8234,43.11,-71.95,WAT,Jackman
2364,NH,Coal,791198,43.14,-71.47,BIT,Merrimack
2367,NH,Biomass,473865,43.1,-70.78,WDS,Schiller
2378,NJ,Coal,145732,39.29,-74.64,BIT,B L England
2379,NJ,Natural Gas,15300,39.45,-75.2,NG,Carlls Corner
2388,NJ,Nuclear,5258829,39.81,-74.21,NUC,Oyster Creek
2390,NJ,Natural Gas,8304,40.48,-74.35,NG,Sayreville
2393,NJ,Natural Gas,36291,40.57,-75.16,NG,Gilbert
2398,NJ,Natural Gas,5714370,40.84,-74.02,NG,Bergen Generating Station
2399,NJ,Natural Gas,51583,40.08,-74.88,NG,PSEG Burlington Generating Station
2400,NJ,Natural Gas,2307,40.49,-74.4,NG,PSEG Edison Generating Station
2401,NJ,Natural Gas,25589,40.74,-74.12,NG,PSEG Essex Generating Station
2403,NJ,Coal,345421,40.75,-74.07,BIT,PSEG Hudson Generating Station
2404,NJ,Natural Gas,720143,40.74,-74.1,NG,PSEG Kearny Generating Station
2406,NJ,Natural Gas,7598444,40.62,-74.21,NG,PSEG Linden Generating Station
2408,NJ,Coal,265550,40.18,-74.73,BIT,PSEG Mercer Generating Station
2410,NJ,Nuclear,18593574,39.46,-75.54,NUC,PSEG Salem Generating Station
2411,NJ,Natural Gas,3142,40.56,-74.25,NG,PSEG Sewaren Generating Station
2434,NJ,Natural Gas,77993,39.49,-75.03,NG,Howard Down
2442,NM,Coal,10172252,36.69,-108.48,SUB,Four Corners
2446,NM,Natural Gas,384324,32.71,-103.3,NG,Maddox
2450,NM,Natural Gas,131856,35.17,-106.6,NG,Reeves
2451,NM,Coal,9007455,36.8,-108.44,BIT,San Juan
2453,NM,Natural Gas,145,32.42,-104.22,NG,Carlsbad
2454,NM,Natural Gas,937891,32.71,-103.35,NG,Cunningham
2465,NM,Natural Gas,49414,36.73,-108.19,NG,Animas
2480,NY,Coal,34515,41.57,-73.97,BIT,Danskammer Generating Station
2481,NY,Hydro,12197,41.82,-74.05,WAT,Dashville
2483,NY,Hydro,35544,41.82,-74.64,WAT,Neversink
2486,NY,Hydro,37514,41.85,-74.05,WAT,Sturgeon
2490,NY,Natural Gas,1050964,40.59,-74.2,NG,Arthur Kill Generating Station
2493,NY,Natural Gas,2927975,40.73,-73.97,NG,East River
2494,NY,Oil,16361,40.66,-74.01,DFO,Gowanus Gas Turbines Generating
2496,NY,Oil,264,40.71,-73.98,KER,Hudson Avenue
2497,NY,Nuclear,8811875,41.27,-73.95,NUC,Indian Point 2
2499,NY,Natural Gas,61520,40.65,-74.02,NG,Narrows Gas Turbines Generating
2500,NY,Natural Gas,4796485,40.76,-73.95,NG,Ravenswood
2504,NY,Oil,559,40.77,-73.95,KER,74th Street
2511,NY,Natural Gas,1538094,40.62,-73.65,NG,E F Barrett
2512,NY,Oil,10742,40.96,-72.21,DFO,East Hampton
2516,NY,Natural Gas,3053320,40.92,-73.34,NG,Northport
2517,NY,Natural Gas,513840,40.95,-73.08,NG,Port Jefferson
2518,NY,Oil,2024,40.96,-72.86,DFO,Shoreham
2519,NY,Oil,693,40.9,-72.38,DFO,South Hampton
2520,NY,Oil,673,41.11,-72.38,DFO,Southold
2521,NY,Oil,765,40.7,-73.35,DFO,West Babylon
2522,NY,Hydro,21672,44.7,-73.62,WAT,Cadyville
2532,NY,Hydro,39229,44.71,-73.6,WAT,Kent Falls
2535,NY,Coal,531521,42.6,-76.63,BIT,Cayuga Operating Company
2539,NY,Natural Gas,5152718,42.59,-73.76,NG,Bethlehem Energy Center
2540,NY,Hydro,21838,44.66,-74.86,WAT,Allens Falls
2543,NY,Hydro,41490,43.02,-74.74,WAT,Beardslee
2544,NY,Hydro,8434,43.93,-75.33,WAT,Belfort
2545,NY,Hydro,86214,43.53,-75.95,WAT,Bennetts Bridge
2546,NY,Hydro,30346,44.0,-75.81,WAT,Black River
2547,NY,Hydro,52242,44.51,-74.75,WAT,Blake
2548,NY,Hydro,41733,44.21,-75.06,WAT,Browns Falls
2549,NY,Coal,387114,42.97,-78.93,SUB,C R Huntley Generating Station
2550,NY,Hydro,13017,44.75,-74.22,WAT,Chasm
2551,NY,Hydro,179157,44.58,-74.96,WAT,Colton
2552,NY,Hydro,44038,44.04,-75.68,WAT,Deferiet
2554,NY,Coal,439947,42.49,-79.35,SUB,Dunkirk Generating Plant
2555,NY,Hydro,27765,43.91,-75.2,WAT,Eagle
2556,NY,Hydro,7670,44.64,-75.49,WAT,Eel Weir
2557,NY,Hydro,12954,43.92,-75.28,WAT,Effley
2559,NY,Hydro,9470,43.93,-75.29,WAT,Elmer
2560,NY,Hydro,11294,43.01,-74.54,WAT,Ephratah
2561,NY,Hydro,22222,44.8,-74.99,WAT,East Norfolk
2562,NY,Hydro,88237,44.53,-74.85,WAT,Five Falls
2563,NY,Hydro,13184,44.22,-75.07,WAT,Flat Rock
2568,NY,Natural Gas,5173,40.83,-73.65,NG,Glenwood Hydro
2569,NY,Hydro,39673,43.32,-76.42,WAT,Granby
2571,NY,Hydro,38247,44.62,-74.97,WAT,Hannawa
2572,NY,Hydro,15524,44.02,-75.65,WAT,Herrings
2573,NY,Hydro,4518,44.62,-75.4,WAT,Heuvelton
2574,NY,Hydro,45107,43.44,-76.5,WAT,High Dam
2576,NY,Hydro,31808,44.53,-74.93,WAT,Higley
2578,NY,Hydro,9716,43.17,-78.69,WAT,Hydraulic Race
2579,NY,Hydro,20597,43.06,-74.76,WAT,Inghams
2581,NY,Hydro,12881,44.01,-75.8,WAT,Kamargo
2582,NY,Hydro,20846,43.52,-75.97,WAT,Lighthouse Hill
2583,NY,Hydro,4964,44.88,-74.31,WAT,Macomb
2586,NY,Hydro,36854,43.4,-76.47,WAT,Minetto
2588,NY,Hydro,31797,43.87,-75.14,WAT,Moshier
2589,NY,Nuclear,15998076,43.52,-76.41,NUC,Nine Mile Point Nuclear Station
2590,NY,Hydro,24632,44.81,-75.0,WAT,Norfolk
2591,NY,Hydro,13001,44.74,-75.0,WAT,Norwood
2594,NY,Oil,69262,43.46,-76.53,RFO,Oswego Harbor Power
2595,NY,Hydro,23542,43.32,-76.42,WAT,Oswego Falls East
